region,address,name,type1,type2,lon,lat
용인시 처인구,경기 용인시 처인구 유방동 587-4,고향보리밥 주차장,실외,건물주변,127.1953286,37.26111136
용인시 처인구,경기 용인시 처인구 김량장동 379-1,용인중앙공원 주차장1,실외,야외시설,127.2083756,37.23170555
용인시 처인구,경기 용인시 처인구 김량장동 265,GS더프레시 용인점 주차장,실외,건물주변,127.2028373,37.23601748
용인시 처인구,경기 용인시 처인구 백옥대로 1066,투루파킹 롯데슈퍼용인점,실외,야외시설,127.2104895,37.23060038
용인시 처인구,경기 용인시 처인구 명지로40번길 9,지석프라자 운영위원회,미분류,미분류,127.1874784,37.23229021
용인시 처인구,경기 용인시 처인구 김량장동 383,노상공영주차장,실외,노상,127.2022925,37.23390177
용인시 처인구,경기 용인시 처인구 원삼면 고당로 24,나이스파크 용인 원삼농협하나로마트 주차장,미분류,미분류,127.309308,37.16510254
용인시 처인구,경기 용인시 처인구 포곡읍 유운리 320-9,노브133 주차장,실외,건물주변,127.2211389,37.29857816
용인시 처인구,경기 용인시 처인구 이동읍 어비리 산 99-7,동도사주차장,실외,건물주변,127.1982351,37.10877383
용인시 처인구,경기 용인시 처인구 이동읍 평온의숲로 77,용인평온의숲 주차장3,실외,야외시설,127.2284898573501,37.11914991
용인시 처인구,경기 용인시 처인구 포곡읍 가실리 산 12-12,삼성종합연수원 주차장1,실외,건물주변,127.1915453,37.29801506
용인시 처인구,경기 용인시 처인구 포곡읍 둔전리 405-27,카카오T 둔전역 스마트 주차장,실외,야외시설,127.2138731,37.26789956
용인시 처인구,경기 용인시 처인구 양지면 양지리 923,그린도트 양지물류센터물류터미널 주차장,실외,야외시설,127.2973962,37.22973771
용인시 처인구,경기 용인시 처인구 금령로 86,용인시네마일번가 주차장,미분류,미분류,127.2058173,37.23508769
용인시 처인구,경기 용인시 처인구 양지면 양지리 915,캐비지물류센터 주차장,실외,건물주변,127.2943204,37.23165218
용인시 처인구,경기 용인시 처인구 백옥대로1068번길 11,다보스병원 고객주차장,실내,지상,127.21093707371548,37.231489815324366
용인시 처인구,경기 용인시 처인구 중부대로 1199,용인시청 지하주차장,실내,지하,127.1760611,37.24050949
용인시 처인구,경기 용인시 처인구 포곡읍 유운리 579-2,카카오 T 스노우피크 캠프필드 주차장,실외,야외시설,127.2004657,37.30258683
용인시 처인구,경기 용인시 처인구 경안천로256번길 79,트럭헬퍼 대형화물차주차장 고림동점,실외,노외,127.2281853,37.25102581
용인시 처인구,경기 용인시 처인구 이동읍 경기동로1024번길 76,장수좌대 주차장,실외,야외시설,127.2068476,37.11541149
용인시 처인구,경기 용인시 처인구 마평동 산 58-20,마평교차로 화물임시주차장,실외,노외,127.2315478,37.23096177
용인시 처인구,경기 용인시 처인구 이동읍 화산로 27,메밀촌막국수 주차장,실외,건물주변,127.2050227,37.14589575
용인시 처인구,경기 용인시 처인구 김량장동 382,노상공영주차장,실외,노상,127.2001992,37.23535141
용인시 처인구,경기 용인시 처인구 남사읍 아곡리 681-1,남사도서관 주차장,실외,건물주변,127.1706227,37.15380506
용인시 처인구,경기 용인시 처인구 명지로16번길 26,역북명지대역동원로얄듀크아파트 상가주차장,실외,건물주변,127.1858995,37.23532156
용인시 처인구,경기 용인시 처인구 모현읍 매산리 611-10,용인611프라이빗파크 카라반캠핑카 주차장,실외,건물주변,127.2239873,37.32853683
용인시 처인구,경기 용인시 처인구 삼가동 481-4,용인시청 제2무료주차장,실외,건물주변,127.176908,37.23904358
용인시 처인구,경기 용인시 처인구 김량장동 31-21,다보스병원 더편한검진센터 주차장,실외,건물주변,127.2092472,37.2307863
용인시 처인구,경기 용인시 처인구 이동읍 이원로 471-41,용덕사 주차장,미분류,미분류,127.2447277,37.16945692
용인시 처인구,경기 용인시 처인구 백암면 근삼리 307-1,용인곤충테마파크 나비주차장,실외,야외시설,127.3644249,37.14494112
용인시 처인구,경기 용인시 처인구 금령로 3,연세수정형외과주차장,실외,건물주변,127.1965811,37.23509617
용인시 처인구,경기 용인시 처인구 금령로71번길 16,대흥유료주차장,실외,노외,127.2042118,37.23644924
용인시 처인구,경기 용인시 처인구 양지면 남곡리 127-11,금성 주차장,실외,건물주변,127.286561,37.23191098
용인시 처인구,경기 용인시 처인구 양지면 제일리 662-6,대흥갈비 주차장,실외,건물주변,127.2987202,37.2285996
용인시 처인구,경기 용인시 처인구 유방동 310-8,럭키마트 주차장,실외,건물주변,127.2130099,37.25837333
용인시 처인구,경기 용인시 처인구 모현읍 외대로 81,한국외국어대학교 글로벌캠퍼스 교양관 학생전용주차장,실외,건물주변,127.2711449,37.3399989
용인시 처인구,경기 용인시 처인구 백암면 근삼리 277,용인곤충테마파크 꿀벌주차장,실외,야외시설,127.3657676,37.14527074
용인시 처인구,경기 용인시 처인구 김량장동 177-1,스타벅스 용인김량장DT점 주차장,실외,건물주변,127.210563,37.23958141
용인시 처인구,경기 용인시 처인구 모현읍 능원리 264-4,유프로네 주차장,실외,건물주변,127.1731211,37.3371089
용인시 처인구,경기 용인시 처인구 김량장동 505-1,김량장 공영주차장,실외,노외,127.1984042,37.23251866
용인시 처인구,경기 용인시 처인구 금령로 74,KM파크 다이소 용인중앙시장점 주차장,실외,건물주변,127.2047855,37.23483808
용인시 처인구,경기 용인시 처인구 포곡읍 유운리 340,트럭헬퍼 대형화물차주차장 용인유운리점,실외,노외,127.21789,37.29611832
